delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_hour,order_day,is_weekend,order_date,expected_date,transit_holidays,holiday_count_transit,holiday_names_transit,weekend_count_transit,holiday_or_weekend_transit_flag,holiday_proximity_feature,api_temperature,api_humidity,api_wind_speed,precipitation,bad_weather_flag_api,temperature,humidity,wind_speed
5846.0,blue dart,furniture,ev bike,express,west,rainy,181.6480031293988,0.9705012285579311,yes,failed,1,1076.6189183867605,8.101550358173116,28.921985325596967,1.15,7.937741103,1.000945045,-0.062258897,0,29-10-2024,2024-10-29 11:00:00,2024-10-29 18:56:15.867969601,2024-10-29 19:00:00,11,11,1,0,2024-10-29,2024-10-29,[],0,,0,0,2,27.93678152751193,83.09403192539688,9.944091259096737,2.3090804582528537,1,27.27406877636839,83.57991896637392,9.667482672679494
5847.0,blue dart,documents,ev van,express,north,rainy,131.10536161046886,39.28088104121878,yes,delayed,3,664.3518663766616,7.944099045176889,39.7418489402107,1.05,4.037597106,1.000945045,-3.962402894,0,04-06-2024,2024-06-04 09:00:00,2024-06-04 13:02:15.349582791,2024-06-04 17:00:00,9,9,1,0,2024-06-04,2024-06-04,[],0,,0,0,12,45.016440539120765,67.05271177143557,17.724214978950027,1.7640133648410743,1,44.63635046236665,69.29832242375767,17.01190749652316
5848.0,xpressbees,electronics,ev van,standard,central,clear,77.2842266646997,48.48321630229777,no,delivered,5,505.86398038143466,49.15132701444949,40.15341648609034,1.1,4.060316087,1.005583797,-43.93968391,0,08-03-2024,2024-03-08 15:00:00,2024-03-08 19:03:37.137912159,2024-03-10 15:00:00,15,15,4,0,2024-03-08,2024-03-10,['Maha Shivaratri/Shivaratri'],1,Maha Shivaratri/Shivaratri,2,1,0,25.423794804224805,62.340356941197875,16.613943034806464,3.5991932617800644,0,25.028224671845635,63.46036756422309,16.995358455676023
5849.0,shadowfax,furniture,ev van,standard,central,rainy,47.97149572764822,1.2154412957600413,no,delivered,4,313.58355485435453,48.40069501828945,41.42409743778623,1.1,2.354628066,1.002186885,-45.64537193,0,28-02-2024,2024-02-28 15:00:00,2024-02-28 17:21:16.661036016,2024-03-01 15:00:00,15,15,2,0,2024-02-28,2024-03-01,[],0,,0,0,4,25.227993809313876,57.84408751613394,2.2505218508701326,2.390364784264811,1,25.392744882855396,55.83334955769002,3.531960327388033
5850.0,delhivery,furniture,van,express,north,foggy,22.90180139282559,10.929549648163235,yes,delayed,2,119.66214057728892,10.819833203556193,45.586105178790255,1.1,1.618359193,0.99343672,-6.381640807,0,10-06-2024,2024-06-10 09:00:00,2024-06-10 10:37:06.093094162,2024-06-10 17:00:00,9,9,0,0,2024-06-10,2024-06-10,[],0,,0,0,6,26.436391760768068,78.94057909806874,3.4217479483383104,0.4153201826039382,1,27.173035148572996,78.24588955007515,3.471446138663054
5851.0,blue dart,fragile items,scooter,express,east,rainy,47.17601380990388,1.3942765101072212,no,delivered,4,305.0434368384338,4.7804785095661515,40.96585383544331,1.0,1.854250695,1.000945045,-6.145749305,0,23-03-2024,2024-03-23 12:00:00,2024-03-23 13:51:15.302501773,2024-03-23 20:00:00,12,12,5,1,2024-03-23,2024-03-23,[],0,,1,1,1,30.58955549625557,73.15639097373395,15.825701620694819,0.1633040897937746,1,31.21567327569245,72.9447491349053,15.905295301308175
5852.0,shadowfax,groceries,bike,same day,central,clear,109.71545385512987,27.724006011365688,no,delivered,4,775.5471859339509,21.56051194512024,35.10553957225554,1.0,4.21534121,1.002186885,-19.78465879,0,01-03-2024,2024-03-01 10:00:00,2024-03-01 14:12:55.228355539,2024-03-02 10:00:00,10,10,4,0,2024-03-01,2024-03-02,[],0,,1,1,5,27.856722641627123,80.21213884005759,16.020968000443943,2.7547696764140825,0,27.648983306073443,80.49656823998636,15.712648642989846
5853.0,ekart,electronics,truck,standard,central,cloudy,142.8258368957578,48.400244620673455,no,delivered,5,825.5858864198327,46.58176576825011,49.6300878419797,1.15,4.652975821,1.002593401,-43.34702418,0,14-02-2024,2024-02-14 15:00:00,2024-02-14 19:39:10.712954343,2024-02-16 15:00:00,15,15,2,0,2024-02-14,2024-02-16,"[""Valentine's Day""]",1,Valentine's Day,0,1,0,32.60630709770657,60.605337795546035,5.614857367525822,2.6943129142559754,0,33.06166107001256,60.67099204047813,4.503733753776116
5854.0,xpressbees,fragile items,bike,two day,south,clear,99.65407329771595,41.90917862202152,no,delivered,4,612.5194416290988,53.31491542703317,34.84158526259752,1.0,4.657548106,1.005583797,-43.34245189,0,10-10-2024,2024-10-10 16:00:00,2024-10-10 20:39:27.173180120,2024-10-12 16:00:00,16,16,3,0,2024-10-10,2024-10-12,"['Maha Saptami', 'Maha Ashtami', 'Dussehra']",3,"Maha Saptami, Maha Ashtami, Dussehra",1,1,0,24.50561659899353,66.26842249161476,18.23101331795966,3.79854949246801,0,25.10705805005673,64.56398756494755,16.830202724863433
5855.0,dhl,groceries,scooter,two day,west,clear,35.23582330289927,30.346418690014,no,delivered,5,303.0325562496279,52.16811423698155,41.243831417652714,1.2,2.729872586,0.998811829,-45.27012741,0,10-11-2024,2024-11-10 11:00:00,2024-11-10 13:43:47.541311119,2024-11-12 11:00:00,11,11,6,1,2024-11-10,2024-11-12,[],0,,1,1,3,22.484278707738316,57.67313976428613,11.452518301242817,0.4521600481107957,0,23.092041407682096,63.14429072743876,9.60102260606758
5856.0,shadowfax,cosmetics,scooter,two day,south,clear,74.09579938406056,47.996397735941166,no,delivered,5,627.6074756597607,49.19830034762906,39.9595260893155,1.0,3.568286406,1.002186885,-44.43171359,0,01-10-2024,2024-10-01 10:00:00,2024-10-01 13:34:05.831060667,2024-10-03 10:00:00,10,10,1,0,2024-10-01,2024-10-03,"['Mahatma Gandhi Jayanti', 'First Day of Sharad Navratri']",2,"Mahatma Gandhi Jayanti, First Day of Sharad Navratri",0,1,1,20.969113356140884,86.48294041731467,7.895309086799137,0.5050107400401811,0,21.008926302954464,85.89433289784847,9.399782293468611
5857.0,fedex,electronics,scooter,express,central,cloudy,133.21382570365904,22.896579614418275,yes,delayed,3,760.0053794030372,8.298289659211497,40.875472043803704,1.1,4.71471493,0.994686582,-3.28528507,0,22-02-2024,2024-02-22 11:00:00,2024-02-22 15:42:52.973747686,2024-02-22 19:00:00,11,11,3,0,2024-02-22,2024-02-22,[],0,,0,0,2,18.99490309473585,57.467413647517695,17.58891589110291,1.7192123726809807,0,18.882129160314012,57.70534166885061,19.713871859364133
5858.0,dhl,electronics,van,same day,central,clear,21.063774387636514,48.11911373788628,no,delivered,5,412.84589061815757,26.603051907215235,45.42718725643969,1.05,2.166745807,0.998811829,-21.83325419,0,26-01-2024,2024-01-26 12:00:00,2024-01-26 14:10:00.284903518,2024-01-27 12:00:00,12,12,4,0,2024-01-26,2024-01-27,['Republic Day'],1,Republic Day,1,1,0,27.24589453024285,75.85708819501855,11.116037857983812,0.3383036844355889,0,27.40965490262472,77.3812452661023,10.384291931640377
5859.0,dhl,electronics,scooter,same day,west,clear,14.458188676030389,11.985284826622605,no,delivered,3,221.73807125126248,25.95613227213635,39.73801961118673,1.0,1.105484932,0.998811829,-22.89451507,0,09-11-2024,2024-11-09 14:00:00,2024-11-09 15:06:19.745756917,2024-11-10 14:00:00,14,14,5,1,2024-11-09,2024-11-10,[],0,,2,1,2,28.864120937761975,49.654745944937986,2.2565814090694736,0.702913746219888,0,28.49509843803389,52.310975709159806,2.740907571290183
5860.0,xpressbees,fragile items,truck,two day,south,rainy,238.4418644421062,40.155998265880996,no,delivered,5,1233.9599470584058,52.928889291601195,48.46032200863591,1.05,6.406131912,1.005583797,-46.39386809,0,13-10-2024,2024-10-13 15:00:00,2024-10-13 21:24:22.074882346,2024-10-15 19:48:00,15,15,6,1,2024-10-13,2024-10-15,[],0,,1,1,1,26.549337899249007,75.02189021609946,4.741705374256108,3.347213656821376,1,26.842814862584085,74.72874091557739,5.603116407650354
5861.0,fedex,documents,ev van,two day,south,clear,71.41484756898419,5.344935730439468,no,delivered,4,230.48861093807304,50.290509870560314,39.16885302022523,1.15,2.392673812,0.994686582,-45.60732619,0,23-09-2024,2024-09-23 11:00:00,2024-09-23 13:23:33.625723380,2024-09-25 11:00:00,11,11,0,0,2024-09-23,2024-09-25,[],0,,0,0,1,36.80936415062346,51.07566275796748,8.666844168866769,0.8135686142777352,0,36.21702898593581,52.87612890888752,6.673642301594005
5862.0,shadowfax,fragile items,truck,same day,east,clear,97.84793257128882,0.055983868837243385,no,delivered,4,572.6015366195641,22.738848378356256,51.43148671339683,1.0,2.352533495,1.002186885,-21.64746651,0,11-05-2024,2024-05-11 10:00:00,2024-05-11 12:21:09.120581888,2024-05-12 10:00:00,10,10,5,1,2024-05-11,2024-05-12,"[""Mother's Day""]",1,Mother's Day,2,1,1,35.89602038209822,59.32507162546135,20.890898922518744,0.0227867578297337,0,36.14015104804068,57.91444658545943,19.16933875812125
5863.0,shadowfax,automobile parts,ev bike,two day,central,stormy,18.95681426079881,23.58108912293111,no,delivered,5,267.5760025752741,48.166749545491776,29.547923005584188,1.2,2.445095476,1.002186885,-45.55490452,0,27-02-2024,2024-02-27 18:00:00,2024-02-27 20:26:42.343712563,2024-02-29 18:00:00,18,18,1,0,2024-02-27,2024-02-29,[],0,,0,0,3,27.615851314813856,54.789215527964885,5.771211947004849,2.1043716888184925,1,28.32598506277749,55.0861385924103,5.280747683232619
5864.0,blue dart,pharmacy,bike,express,south,cloudy,49.706759776928514,41.824843347364066,yes,failed,2,418.8205383454652,5.755123863928926,35.49002345709853,1.15,3.333448712,1.000945045,-4.666551288,0,13-08-2024,2024-08-13 10:00:00,2024-08-13 13:20:00.415361839,2024-08-13 18:00:00,10,10,1,0,2024-08-13,2024-08-13,[],0,,0,0,2,21.79928346312387,67.4689891607273,8.516095150700691,0.3983320971977275,0,21.030394434040183,65.6026409247542,8.608058787074404
5865.0,ecom express,automobile parts,bike,express,east,stormy,244.65164008837215,1.0845525804234315,yes,delayed,3,1377.2780962579081,9.605596195559498,34.43922470567139,1.15,8.882742145,0.999849571,0.082742145,1,21-04-2024,2024-04-21 09:00:00,2024-04-21 17:52:57.871721856,2024-04-21 17:48:00,9,9,6,1,2024-04-21,2024-04-21,['Mahavir Jayanti'],1,Mahavir Jayanti,1,1,0,27.094664485962348,66.3365819536074,15.656426283384587,0.435895142668164,1,27.166474459724736,65.46791379684781,14.99271098956182
5866.0,shadowfax,automobile parts,scooter,standard,west,cloudy,286.8361329384423,40.49015615236299,no,delivered,4,1552.461998060116,53.0392297050793,39.800827846100916,1.2,9.893147971,1.002186885,-42.90685203,0,19-12-2024,2024-12-19 17:00:00,2024-12-20 02:53:35.332696323,2024-12-21 21:48:00,17,17,3,0,2024-12-19,2024-12-21,['December Solstice'],1,December Solstice,1,1,2,25.639219504522455,85.26554336974803,5.662268865901506,0.0333355306232334,0,27.00089303041469,87.18886763277153,5.481926173367812
5867.0,xpressbees,cosmetics,ev van,express,south,clear,111.67319349947603,46.946074656980194,yes,failed,1,910.8150889378095,6.014036642383824,40.905311314608035,1.05,4.792139751,1.005583797,-3.207860249,0,10-10-2024,2024-10-10 09:00:00,2024-10-10 13:47:31.703102091,2024-10-10 17:00:00,9,9,3,0,2024-10-10,2024-10-10,['Maha Saptami'],1,Maha Saptami,0,1,0,25.67275684044716,60.11551147666734,13.477151021372046,1.7256517756512642,0,26.71432518860971,60.15593531212379,14.032841064302204
5868.0,amazon logistics,fragile items,scooter,express,south,clear,51.44963425472444,1.763049702885207,yes,failed,1,276.22947599999,6.5606959360102755,38.4161250699822,1.1,2.379867802,1.00190617,-5.620132198,0,06-08-2024,2024-08-06 10:00:00,2024-08-06 12:22:47.524086404,2024-08-06 18:00:00,10,10,1,0,2024-08-06,2024-08-06,[],0,,0,0,2,27.18813535722411,56.65355963448012,4.1713486675120475,1.650635029212667,0,26.511405480508778,53.88740337982897,4.150351927132832
5869.0,ecom express,pharmacy,ev van,standard,south,rainy,195.31668112260886,2.4486544414884825,no,delivered,5,1072.9287046284078,49.44566804332449,38.46850144999161,1.2,6.963752289,0.999849571,-45.83624771,0,11-09-2024,2024-09-11 16:00:00,2024-09-11 22:57:49.508241930,2024-09-13 20:48:00,16,16,2,0,2024-09-11,2024-09-13,[],0,,0,0,4,27.05575142077971,77.52882910615835,4.657745400429145,0.2028165256333314,1,26.732685521375963,77.15803058663585,4.850349516988615
5870.0,xpressbees,clothing,ev bike,express,east,clear,53.478666956278026,38.85891110268598,yes,failed,1,498.06316517180085,5.479402221271736,29.7138408858517,1.2,4.08693389,1.005583797,-3.91306611,0,18-05-2024,2024-05-18 12:00:00,2024-05-18 16:05:12.962003312,2024-05-18 20:00:00,12,12,5,1,2024-05-18,2024-05-18,[],0,,1,1,5,27.822657638744573,79.55833630886262,19.751958230920113,0.1034934023851566,0,28.0672919205112,80.9352814820003,19.7266387476095
5871.0,amazon logistics,electronics,ev bike,express,north,cloudy,188.53206728160657,7.666330737089238,yes,delayed,2,1143.264950905455,5.932745310354455,30.056919753876755,1.15,8.619549066,1.00190617,-0.180450934,0,30-05-2024,2024-05-30 12:00:00,2024-05-30 20:37:10.376638273,2024-05-30 20:48:00,12,12,3,0,2024-05-30,2024-05-30,[],0,,0,0,7,26.28864417106551,62.97443904930572,6.653771863654103,1.3499705189265805,0,26.822294505922216,63.26706272096542,7.37888818551456
5872.0,fedex,groceries,scooter,two day,north,rainy,215.6017718986198,8.479245831877444,no,delivered,4,1097.431415564018,51.40305768328724,39.33727312411218,1.05,6.071009872,0.994686582,-46.72899013,0,16-07-2024,2024-07-16 16:00:00,2024-07-16 22:04:15.635538847,2024-07-18 20:48:00,16,16,1,0,2024-07-16,2024-07-18,['Muharram/Ashura'],1,Muharram/Ashura,0,1,1,29.928905896014818,79.6891397401594,14.133569829040928,3.0400210735882447,1,31.04161254312796,77.12663523626198,14.593722312359162
5873.0,xpressbees,furniture,bike,express,west,clear,248.79587548248867,27.401801710565206,yes,failed,1,1373.9024243145575,6.906379445290674,34.90835597855118,1.05,8.333142197,1.005583797,-0.466857803,0,26-12-2024,2024-12-26 11:00:00,2024-12-26 19:19:59.311909826,2024-12-26 19:48:00,11,11,3,0,2024-12-26,2024-12-26,['First Day of Hanukkah'],1,First Day of Hanukkah,0,1,0,32.083675551080916,84.3233117606969,12.129871836061955,6.147049129429364,0,31.801843579524306,84.92254556029897,16.80126193880865
5874.0,ekart,groceries,scooter,same day,central,foggy,77.07669784992694,27.677722503136728,yes,failed,2,680.2041549856021,25.6027544840725,38.234595421898064,1.2,3.650001434,1.002593401,-20.34999857,0,12-02-2024,2024-02-12 15:00:00,2024-02-12 18:39:00.005161251,2024-02-13 15:00:00,15,15,0,0,2024-02-12,2024-02-13,[],0,,0,0,2,25.31308515087883,65.6852310740226,5.941163623251272,0.1562560977833585,1,25.44677456408755,65.63988225842505,6.937046318473694
5875.0,xpressbees,electronics,ev van,two day,central,clear,96.42241314376086,17.563271806555182,no,delivered,5,530.0003834710207,49.35836845269048,39.87474494863182,1.1,3.555694026,1.005583797,-44.44430597,0,08-03-2024,2024-03-08 17:00:00,2024-03-08 20:33:20.498493103,2024-03-10 17:00:00,17,17,4,0,2024-03-08,2024-03-10,['Maha Shivaratri/Shivaratri'],1,Maha Shivaratri/Shivaratri,2,1,0,35.88647301633483,73.22000108914237,6.614002554398528,2.463181748872323,0,36.355326630035165,73.64092279699003,7.14339002849581
5876.0,delhivery,furniture,van,two day,central,rainy,65.0700564077213,26.341734549656167,no,delivered,3,399.99718719041823,49.79292895073632,43.476028202931275,1.15,3.11998626,0.99343672,-44.88001374,0,19-01-2024,2024-01-19 13:00:00,2024-01-19 16:07:11.950534448,2024-01-21 13:00:00,13,13,4,0,2024-01-19,2024-01-21,[],0,,2,1,2,25.934350957888366,55.97002577052141,14.585527671682193,0.4250179955132846,1,25.09968849079693,56.598497315254406,15.461769208068842
5877.0,ecom express,furniture,van,same day,central,clear,184.66019771371577,9.656065010272052,yes,delayed,3,1043.1713414454273,22.902777218275755,44.29282092456618,1.2,5.932974039,0.999849571,-18.06702596,0,07-02-2024,2024-02-07 09:00:00,2024-02-07 14:55:58.706539528,2024-02-08 09:00:00,9,9,2,0,2024-02-07,2024-02-08,[],0,,0,0,3,22.432581522990084,50.235011073248124,13.022745430192677,0.069132828712248,0,21.910996930923314,51.06410604815812,12.14002688517648
5878.0,ekart,automobile parts,scooter,express,central,foggy,292.59970717968577,0.0,yes,delayed,3,1505.8492489463765,10.431538419987136,39.69686781147984,1.2,9.445392332,1.002593401,0.645392332,1,18-02-2024,2024-02-18 10:00:00,2024-02-18 19:26:43.412393688,2024-02-18 18:48:00,10,10,6,1,2024-02-18,2024-02-18,[],0,,1,1,1,31.73195846985116,94.67582347121544,8.30425861766031,0.8152490234716485,1,31.903890356825254,94.16155886648733,7.235038332455963
5879.0,shadowfax,automobile parts,van,same day,north,clear,117.01518200088654,7.052254069434742,no,delivered,5,811.1806331537093,21.989768171983737,44.96042420865234,1.1,3.736199478,1.002186885,-20.26380052,0,22-07-2024,2024-07-22 11:00:00,2024-07-22 14:44:10.318120008,2024-07-23 11:00:00,11,11,0,0,2024-07-22,2024-07-23,[],0,,0,0,1,26.873771122596636,59.41348687119501,12.438137310082162,1.706074784427914,0,25.912959327928306,63.48788827413665,14.991321270246123
5880.0,delhivery,pharmacy,van,standard,central,cloudy,102.00291053790774,20.80199723032418,no,delivered,5,469.0538016032164,46.215629534305975,45.31612959432071,1.15,3.620202621,0.99343672,-44.37979738,0,19-01-2024,2024-01-19 17:00:00,2024-01-19 20:37:12.729434631,2024-01-21 17:00:00,17,17,4,0,2024-01-19,2024-01-21,[],0,,2,1,2,31.126915767238426,59.82081872597615,19.696431424182087,1.8393529876581245,0,31.60645735378694,62.55059228248197,17.27410013183254
5881.0,blue dart,fragile items,ev bike,express,east,clear,164.8221028943225,6.95156881994449,no,delivered,4,919.983661272021,3.301116924603441,31.020928917781898,1.0,6.505075115,1.000945045,-1.494924885,0,26-03-2024,2024-03-26 11:00:00,2024-03-26 17:30:18.270412340,2024-03-26 19:00:00,11,11,1,0,2024-03-26,2024-03-26,[],0,,0,0,1,18.31809084772959,92.25236232891464,5.343000834897732,0.1009071355475845,0,17.98165699449735,93.79603099278896,4.70076569915133
5882.0,ecom express,documents,ev bike,two day,west,stormy,120.42264689003639,33.25091118926424,no,delivered,5,580.4507079052534,46.87000185368123,28.54543578587478,1.2,5.633232469,0.999849571,-42.36676753,0,19-11-2024,2024-11-19 18:00:00,2024-11-19 23:37:59.636887734,2024-11-21 18:00:00,18,18,1,0,2024-11-19,2024-11-21,[],0,,0,0,4,35.99559028947716,82.63994707511932,0.4826492021362241,5.256550760426392,1,36.96227970741533,82.77050856934025,0.4871226779503557
5883.0,amazon logistics,automobile parts,van,standard,central,cloudy,38.23882797004629,25.700326552013802,no,delivered,5,212.02548526150986,47.64166147970125,46.04722695585767,1.0,1.81569889,1.00190617,-46.18430111,0,01-01-2024,2024-01-01 13:00:00,2024-01-01 14:48:56.516005386,2024-01-03 13:00:00,13,13,0,0,2024-01-01,2024-01-03,"[""New Year's Day""]",1,New Year's Day,0,1,0,34.3456733351274,76.91627465442217,3.927282040085017,0.1122699139524614,0,33.36146704020201,76.33840495732174,5.482941329797287
5884.0,ekart,automobile parts,van,express,north,cloudy,144.1853703179624,27.901285413651802,yes,failed,1,864.4464451771554,7.899354832195541,43.48655281458951,1.0,4.427764379,1.002593401,-3.572235621,0,06-07-2024,2024-07-06 08:00:00,2024-07-06 12:25:39.951763932,2024-07-06 16:00:00,8,8,5,1,2024-07-06,2024-07-06,[],0,,1,1,1,24.07994993704341,81.5214549511862,11.355779089903663,0.4897353189895605,0,22.49761725418499,81.46955277920105,13.489792783994092
5885.0,blue dart,clothing,van,standard,south,clear,153.012739727736,9.039023290302381,no,delivered,4,785.3715419756205,47.79746290074873,44.0166222486827,1.2,5.441324105,1.000945045,-42.5586759,0,17-08-2024,2024-08-17 10:00:00,2024-08-17 15:26:28.766777928,2024-08-19 10:00:00,10,10,5,1,2024-08-17,2024-08-19,['Raksha Bandhan (Rakhi)'],1,Raksha Bandhan (Rakhi),2,1,2,23.503620714970687,84.47804533096442,19.974307617477905,1.1330454914147807,0,22.60611438076857,81.94669550129312,18.305045032538157
5886.0,amazon logistics,cosmetics,scooter,same day,north,stormy,160.65117637621256,45.660811688080855,no,delivered,5,850.51123717856,28.11612928156722,38.498834754004605,1.05,4.913583305,1.00190617,-19.08641669,0,28-05-2024,2024-05-28 09:00:00,2024-05-28 13:54:48.899899756,2024-05-29 09:00:00,9,9,1,0,2024-05-28,2024-05-29,[],0,,0,0,5,37.68666480322521,85.12179477723987,18.305218333968792,5.824707491754352,1,38.36132952048764,84.35011461318422,17.26128746390389
5887.0,ecom express,furniture,bike,two day,east,clear,216.59798979769658,43.355254196247564,no,delivered,3,1149.425151214194,56.21575460953203,34.28389301605446,1.15,9.116124175,0.999849571,-43.68387582,0,20-04-2024,2024-04-20 16:00:00,2024-04-21 01:06:58.047030072,2024-04-22 20:48:00,16,16,5,1,2024-04-20,2024-04-22,['Mahavir Jayanti'],1,Mahavir Jayanti,2,1,1,26.113594776583206,51.63236608176474,4.552286430923361,9.473399490462375,0,26.313100482510208,53.0235154138964,4.443411978547703
5888.0,blue dart,documents,scooter,standard,west,clear,210.78897303268005,24.29610533437691,no,delivered,5,1128.3254905149888,55.4280617009773,39.4970308384818,1.1,6.563406855,1.000945045,-46.23659314,0,29-10-2024,2024-10-29 12:00:00,2024-10-29 18:33:48.264678896,2024-10-31 16:48:00,12,12,1,0,2024-10-29,2024-10-31,['Diwali/Deepavali'],1,Diwali/Deepavali,0,1,2,25.414134655204492,69.216151636318,15.738472841852971,0.0007036605172569,0,25.82907575633688,68.57741389022996,17.62000333170014
5889.0,shadowfax,groceries,bike,standard,east,clear,128.18291154792348,24.865782209237928,no,delivered,5,847.4634359388858,46.135992210768975,35.524533206091604,1.05,5.150659323,1.002186885,-42.84934068,0,12-05-2024,2024-05-12 12:00:00,2024-05-12 17:09:02.373562652,2024-05-14 12:00:00,12,12,6,1,2024-05-12,2024-05-14,"[""Mother's Day""]",1,Mother's Day,1,1,0,18.60413166492634,62.37605972923346,17.140163913637767,0.5085351613785576,0,18.669739529253587,63.28086430248574,16.214634403042155
5890.0,ekart,automobile parts,bike,two day,east,clear,265.9376174549916,24.05972003421268,no,delivered,4,1490.641437139219,51.931084418136756,34.6755744655332,1.1,10.02272572,1.002593401,-42.77727428,0,30-04-2024,2024-04-30 10:00:00,2024-04-30 20:01:21.812577189,2024-05-02 14:48:00,10,10,1,0,2024-04-30,2024-05-02,"[""International Worker's Day""]",1,International Worker's Day,0,1,1,27.13888505330525,52.208834932437604,16.176189142021205,1.3917038153831156,0,28.24610897199223,53.17563373326525,14.688019001760482
5891.0,xpressbees,automobile parts,scooter,express,south,clear,183.12360486122554,23.57627679146514,yes,delayed,2,885.9808497645854,4.233156002914781,39.253242168196245,1.05,5.642637386,1.005583797,-2.357362614,0,12-10-2024,2024-10-12 10:00:00,2024-10-12 15:38:33.494590377,2024-10-12 18:00:00,10,10,5,1,2024-10-12,2024-10-12,['Dussehra'],1,Dussehra,1,1,0,28.027538386481293,70.03073585154353,13.319111474505041,2.3709276760176565,0,28.86140192582124,68.56695485808929,13.76453757615464
5892.0,dhl,groceries,ev van,standard,south,cloudy,115.22476035595388,21.36499082305592,no,delivered,4,604.2790477504033,49.22267201719376,39.864478148442906,1.15,4.167702167,0.998811829,-43.83229783,0,31-08-2024,2024-08-31 11:00:00,2024-08-31 15:10:03.727800922,2024-09-02 11:00:00,11,11,5,1,2024-08-31,2024-09-02,[],0,,2,1,5,33.910254744690185,78.33825392649948,15.344660728086994,2.1385707236053766,0,33.577465483847426,77.72780684359161,16.14184983401072
5893.0,blue dart,furniture,scooter,standard,east,clear,95.41369715686581,27.592287393929887,no,delivered,4,726.1351891141504,47.58908616346753,41.04283312994532,1.0,3.832118103,1.000945045,-44.1678819,0,24-03-2024,2024-03-24 13:00:00,2024-03-24 16:49:55.625170332,2024-03-26 13:00:00,13,13,6,1,2024-03-24,2024-03-26,"['Holika Dahana', 'Dolyatra']",2,"Holika Dahana, Dolyatra",1,1,0,22.849202307751426,57.292799183305775,14.188331425538939,0.5793971514735402,0,23.004607859077623,58.03239559884885,17.234590171102152
5894.0,ekart,furniture,ev bike,two day,north,cloudy,0.0,31.738406744959512,no,delivered,5,198.48537783380658,49.71136533703166,29.867204062329147,1.0,1.377362815,1.002593401,-46.62263719,0,02-07-2024,2024-07-02 11:00:00,2024-07-02 12:22:38.506133816,2024-07-04 11:00:00,11,11,1,0,2024-07-02,2024-07-04,[],0,,0,0,5,21.592157991461246,65.84698345904759,16.425787850788353,0.4400807657060933,0,22.39856603879695,63.72620347495342,16.38222929682921
5895.0,fedex,cosmetics,bike,two day,east,clear,201.59555553274083,22.42053368615075,no,delivered,3,1067.7153119865504,52.62757132759467,35.422376394692186,1.05,7.019254537,0.994686582,-45.78074546,0,06-05-2024,2024-05-06 13:00:00,2024-05-06 20:01:09.316334521,2024-05-08 17:48:00,13,13,0,0,2024-05-06,2024-05-08,['Birthday of Rabindranath'],1,Birthday of Rabindranath,0,1,2,31.755716257272837,78.35326840079169,1.7095199726775165,0.0287535060109684,0,32.25481317388238,78.76268698627193,2.4369668471901806
5896.0,amazon logistics,furniture,van,standard,central,cloudy,235.98531494573373,12.835085991573983,no,delivered,5,1110.5047087201933,53.20973002934086,44.793093671579015,1.05,6.023059131,1.00190617,-46.77694087,0,06-01-2024,2024-01-06 16:00:00,2024-01-06 22:01:23.012873036,2024-01-08 20:48:00,16,16,5,1,2024-01-06,2024-01-08,[],0,,2,1,5,35.382130744584174,76.53361697657303,14.03513345303862,3.701234865078163,0,35.033650356135325,76.0696095900746,14.44309538518972
5897.0,delhivery,groceries,truck,express,east,cloudy,40.59747840871697,30.889963291212048,yes,failed,1,524.4821487785877,10.636290081338013,50.467914454553664,1.1,2.687146984,0.99343672,-5.312853016,0,31-03-2024,2024-03-31 09:00:00,2024-03-31 11:41:13.729143865,2024-03-31 17:00:00,9,9,6,1,2024-03-31,2024-03-31,['Easter Day'],1,Easter Day,1,1,0,22.54266360608117,87.32888717594479,17.76323023864484,0.9521947944598416,0,22.144238244410584,89.09534584279507,16.826084415203734
5898.0,ecom express,automobile parts,truck,standard,north,clear,244.9364351790698,12.524458519915578,no,delivered,4,1103.375342845709,54.44022233722305,48.6617358390263,1.15,6.248389917,0.999849571,-46.55161008,0,30-06-2024,2024-06-30 12:00:00,2024-06-30 18:14:54.203701693,2024-07-02 16:48:00,12,12,6,1,2024-06-30,2024-07-02,[],0,,1,1,7,34.642357418757555,87.65478105279334,3.445825174231106,3.9952187245980233,0,35.407570431498705,85.60539363426724,3.7141201349733866
5899.0,shadowfax,groceries,ev bike,express,east,cloudy,217.0507735901764,7.471181555854134,no,delivered,4,1106.1849977649088,9.252418484821476,29.243603488169555,1.0,7.400816087,1.002186885,-1.399183913,0,14-05-2024,2024-05-14 12:00:00,2024-05-14 19:24:02.937913034,2024-05-14 20:48:00,12,12,1,0,2024-05-14,2024-05-14,[],0,,0,0,2,31.149192753054866,94.16461051453614,4.344694979310568,0.782254617238158,0,30.187709207434107,93.45249735287132,4.275950886480864
