delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_hour,order_day,is_weekend,order_date,expected_date,transit_holidays,holiday_count_transit,holiday_names_transit,weekend_count_transit,holiday_or_weekend_transit_flag,holiday_proximity_feature,api_temperature,api_humidity,api_wind_speed,precipitation,bad_weather_flag_api,temperature,humidity,wind_speed
7742.0,dhl,groceries,ev van,two day,central,rainy,133.0,32.83,no,delivered,5,763.49,48.0,40,1.0,4.476275093,0.998811829,-43.52372491,0,29-01-2024,2024-01-29 10:00:00,2024-01-29 14:28:34.590336286,2024-01-31 10:00:00,10,10,0,0,2024-01-29,2024-01-31,[],0,,0,0,3,29.297232572487843,77.37181182660797,4.38532988423169,2.0421507810991772,1,29.297232572487843,77.37181182660797,4.38532988423169
7743.0,amazon logistics,documents,van,same day,central,clear,133.6,11.2,yes,failed,1,801.6,24.0,45,1.1,4.069920979,1.00190617,-19.93007902,0,04-01-2024,2024-01-04 12:00:00,2024-01-04 16:04:11.715524670,2024-01-05 12:00:00,12,12,3,0,2024-01-04,2024-01-05,[],0,,0,0,3,26.843794318796498,51.01990135348659,10.288289765789,0.530198672267396,0,26.843794318796498,51.01990135348659,10.288289765789
7744.0,blue dart,pharmacy,van,two day,north,cloudy,32.1,6.91,no,delivered,3,181.23,48.0,45,1.15,1.555732181,1.000945045,-46.44426782,0,02-06-2024,2024-06-02 15:00:00,2024-06-02 16:33:20.635852856,2024-06-04 15:00:00,15,15,6,1,2024-06-02,2024-06-04,[],0,,1,1,10,32.99725343160852,89.15902390525409,5.8176747847792925,2.757969593020196,0,32.99725343160852,89.15902390525409,5.8176747847792925
7745.0,blue dart,fragile items,ev bike,two day,east,cloudy,273.3,14.09,no,delivered,4,1408.77,52.8,30,1.05,10.3962056,1.000945045,-42.4037944,0,28-03-2024,2024-03-28 10:00:00,2024-03-28 20:23:46.340162700,2024-03-30 14:48:00,10,10,3,0,2024-03-28,2024-03-30,"['Maundy Thursday', 'Good Friday']",2,"Maundy Thursday, Good Friday",1,1,0,31.928554202657264,77.4639103310679,1.604408706327789,3.293678333550905,0,31.928554202657264,77.4639103310679,1.604408706327789
7746.0,blue dart,automobile parts,ev van,express,west,foggy,97.1,31.73,yes,failed,1,630.69,8.0,40,1.2,4.278559612,1.000945045,-3.721440388,0,26-10-2024,2024-10-26 10:00:00,2024-10-26 14:16:42.814601824,2024-10-26 18:00:00,10,10,5,1,2024-10-26,2024-10-26,[],0,,1,1,5,25.95054950455296,63.29173443165476,13.654781412141244,0.07680279220577882,1,25.95054950455296,63.29173443165476,13.654781412141244
7747.0,amazon logistics,automobile parts,bike,standard,central,rainy,165.1,36.44,no,delivered,3,934.82,48.0,35,1.1,6.553004518,1.00190617,-41.44699548,0,05-01-2024,2024-01-05 12:00:00,2024-01-05 18:33:10.816266074,2024-01-07 12:00:00,12,12,4,0,2024-01-05,2024-01-07,[],0,,2,1,4,37.09517805683632,64.00423282659267,11.71216041074189,0.7367529189803573,1,37.09517805683632,64.00423282659267,11.71216041074189
7748.0,blue dart,pharmacy,van,two day,central,foggy,261.0,3.34,no,delivered,4,1315.02,52.8,45,1.05,6.691457755,1.000945045,-46.10854225,0,15-01-2024,2024-01-15 15:00:00,2024-01-15 21:41:29.247917251,2024-01-17 19:48:00,15,15,0,0,2024-01-15,2024-01-17,"['Pongal', 'Guru Govind Singh Jayanti']",2,"Pongal, Guru Govind Singh Jayanti",0,1,0,31.466760181614916,70.95506794322678,4.242342781838611,7.615177446844639,1,31.466760181614916,70.95506794322678,4.242342781838611
7749.0,shadowfax,groceries,scooter,two day,east,clear,266.9,14.13,no,delivered,5,1376.89,52.8,40,1.15,8.592113967,1.002186885,-44.20788603,0,16-05-2024,2024-05-16 18:00:00,2024-05-17 02:35:31.610282672,2024-05-18 22:48:00,18,18,3,0,2024-05-16,2024-05-18,[],0,,1,1,4,33.649096811338154,61.16413127008071,11.64492798895745,0.39136617716779576,0,33.649096811338154,61.16413127008071,11.64492798895745
7750.0,ecom express,pharmacy,bike,express,north,clear,56.9,47.08,yes,delayed,3,475.74,8.0,35,1.15,3.526880802,0.999849571,-4.473119198,0,26-06-2024,2024-06-26 08:00:00,2024-06-26 11:31:36.770888071,2024-06-26 16:00:00,8,8,2,0,2024-06-26,2024-06-26,[],0,,0,0,5,36.959604438399595,50.19538674924258,19.111793219469416,0.4037923532781379,0,36.959604438399595,50.19538674924258,19.111793219469416
7751.0,shadowfax,clothing,bike,two day,central,cloudy,51.6,8.12,no,delivered,5,282.36,48.0,35,1.15,2.462562161,1.002186885,-45.53743784,0,28-02-2024,2024-02-28 13:00:00,2024-02-28 15:27:45.223781148,2024-03-01 13:00:00,13,13,2,0,2024-02-28,2024-03-01,[],0,,0,0,4,30.109444105824174,51.195085168066846,19.12957101434608,1.7896676550996706,0,30.109444105824174,51.195085168066846,19.12957101434608
7752.0,dhl,fragile items,truck,standard,west,cloudy,42.3,45.46,no,delivered,4,347.88,48.0,50,1.0,2.252520437,0.998811829,-45.74747956,0,10-11-2024,2024-11-10 15:00:00,2024-11-10 17:15:09.073573365,2024-11-12 15:00:00,15,15,6,1,2024-11-10,2024-11-12,[],0,,1,1,3,31.584760034920578,66.09833023874089,10.63884820649054,0.8254683696229259,0,31.584760034920578,66.09833023874089,10.63884820649054
7753.0,blue dart,furniture,ev bike,two day,east,cloudy,71.0,0.67,no,delivered,3,356.83,48.0,30,1.1,3.171067304,1.000945045,-44.8289327,0,23-03-2024,2024-03-23 14:00:00,2024-03-23 17:10:15.842293010,2024-03-25 14:00:00,14,14,5,1,2024-03-23,2024-03-25,"['Holika Dahana', 'Dolyatra']",2,"Holika Dahana, Dolyatra",2,1,1,34.05013619253058,55.589975447387374,1.9605943206582177,2.1407560382744144,0,34.05013619253058,55.589975447387374,1.9605943206582177
7754.0,delhivery,clothing,truck,standard,west,rainy,96.6,27.61,no,delivered,4,565.83,48.0,50,1.0,2.96461386,0.99343672,-45.03538614,0,03-11-2024,2024-11-03 14:00:00,2024-11-03 16:57:52.609897267,2024-11-05 14:00:00,14,14,6,1,2024-11-03,2024-11-05,['Bhai Duj'],1,Bhai Duj,1,1,0,26.37569458099974,51.00636535911868,9.163710574131635,0.6093719436608094,1,26.37569458099974,51.00636535911868,9.163710574131635
7755.0,blue dart,groceries,scooter,standard,north,rainy,218.6,42.64,no,delivered,5,1220.92,52.8,40,1.1,7.506667437,1.000945045,-45.29333256,0,07-06-2024,2024-06-07 14:00:00,2024-06-07 21:30:24.002772606,2024-06-09 18:48:00,14,14,4,0,2024-06-07,2024-06-09,[],0,,2,1,9,30.270258314230006,88.66711715156782,0.5396676730326422,1.1102544035329234,1,30.270258314230006,88.66711715156782,0.5396676730326422
7756.0,ecom express,documents,van,standard,north,clear,46.4,47.22,no,delivered,5,373.66,48.0,45,1.1,2.722652594,0.999849571,-45.27734741,0,26-06-2024,2024-06-26 16:00:00,2024-06-26 18:43:21.549337136,2024-06-28 16:00:00,16,16,2,0,2024-06-26,2024-06-28,[],0,,0,0,5,30.627742933255742,62.336179113928395,8.304025599502982,12.916552897848575,0,30.627742933255742,62.336179113928395,8.304025599502982
7757.0,blue dart,groceries,ev van,standard,east,cloudy,65.9,22.33,no,delivered,5,396.49,48.0,40,1.0,2.59655154,1.000945045,-45.40344846,0,23-03-2024,2024-03-23 13:00:00,2024-03-23 15:35:47.585543780,2024-03-25 13:00:00,13,13,5,1,2024-03-23,2024-03-25,"['Holika Dahana', 'Dolyatra']",2,"Holika Dahana, Dolyatra",2,1,1,25.219707241583027,72.64051597250605,18.18837670074524,0.9350238636593171,0,25.219707241583027,72.64051597250605,18.18837670074524
7758.0,delhivery,electronics,ev van,standard,south,clear,113.9,48.26,no,delivered,4,714.28,48.0,40,1.0,4.284394543,0.99343672,-43.71560546,0,23-08-2024,2024-08-23 10:00:00,2024-08-23 14:17:03.820355185,2024-08-25 10:00:00,10,10,4,0,2024-08-23,2024-08-25,[],0,,2,1,3,41.588183943369394,58.07340878862304,9.348873814812205,0.18021231538688146,0,41.588183943369394,58.07340878862304,9.348873814812205
7759.0,amazon logistics,electronics,bike,express,north,clear,8.0,48.77,no,delivered,4,236.31,8.0,35,1.0,1.707219488,1.00190617,-6.292780512,0,24-05-2024,2024-05-24 08:00:00,2024-05-24 09:42:25.990155864,2024-05-24 16:00:00,8,8,4,0,2024-05-24,2024-05-24,[],0,,0,0,1,22.96353278253799,52.1026237509693,11.009747612784421,2.7129753286215332,0,22.96353278253799,52.1026237509693,11.009747612784421
7760.0,dhl,groceries,truck,express,south,stormy,76.3,11.76,yes,failed,1,466.78,8.0,50,1.05,2.371438973,0.998811829,-5.628561027,0,30-08-2024,2024-08-30 10:00:00,2024-08-30 12:22:17.180304319,2024-08-30 18:00:00,10,10,4,0,2024-08-30,2024-08-30,[],0,,0,0,4,23.50948048156421,83.51898347698616,3.1607300504963187,1.7762633211088188,1,23.50948048156421,83.51898347698616,3.1607300504963187
7761.0,dhl,documents,truck,express,east,clear,139.9,2.72,yes,delayed,3,757.66,8.0,50,1.0,3.348416776,0.998811829,-4.651583224,0,10-04-2024,2024-04-10 10:00:00,2024-04-10 13:20:54.300393470,2024-04-10 18:00:00,10,10,2,0,2024-04-10,2024-04-10,[],0,,0,0,1,36.57113287851789,55.62305845910525,0.3130130446428647,1.1760585874147043,0,36.57113287851789,55.62305845910525,0.3130130446428647
7762.0,xpressbees,automobile parts,van,two day,north,foggy,167.4,35.24,no,delivered,4,942.72,48.0,45,1.05,5.199914036,1.005583797,-42.80008596,0,31-07-2024,2024-07-31 15:00:00,2024-07-31 20:11:59.690529499,2024-08-02 15:00:00,15,15,2,0,2024-07-31,2024-08-02,[],0,,0,0,4,33.56633125398271,51.15726060816464,19.867679775311498,4.7876676779223155,1,33.56633125398271,51.15726060816464,19.867679775311498
7763.0,fedex,documents,van,same day,west,clear,190.7,21.15,no,delivered,4,1116.95,24.0,45,1.0,5.133356408,0.994686582,-18.86664359,0,09-12-2024,2024-12-09 12:00:00,2024-12-09 17:08:00.083069235,2024-12-10 12:00:00,12,12,0,0,2024-12-09,2024-12-10,[],0,,0,0,12,24.87017591259611,76.42536477185344,6.765145519923319,0.3171178547129999,0,24.87017591259611,76.42536477185344,6.765145519923319
7764.0,ecom express,documents,ev bike,standard,north,clear,118.3,33.65,no,delivered,3,692.45,48.0,30,1.1,5.627120055,0.999849571,-42.37287994,0,27-06-2024,2024-06-27 11:00:00,2024-06-27 16:37:37.632198385,2024-06-29 11:00:00,11,11,3,0,2024-06-27,2024-06-29,[],0,,1,1,6,33.03644507550847,50.60604075896523,5.586999649910309,1.3456417409245285,0,33.03644507550847,50.60604075896523,5.586999649910309
7765.0,fedex,automobile parts,ev van,standard,west,cloudy,169.2,1.48,no,delivered,4,850.44,48.0,40,1.1,5.207741281,0.994686582,-42.79225872,0,08-12-2024,2024-12-08 13:00:00,2024-12-08 18:12:27.868612089,2024-12-10 13:00:00,13,13,6,1,2024-12-08,2024-12-10,[],0,,1,1,13,37.33925222498655,69.63286751646447,11.425633064477406,0.42585612323169425,0,37.33925222498655,69.63286751646447,11.425633064477406
7766.0,xpressbees,fragile items,scooter,two day,south,rainy,258.0,5.81,no,delivered,5,1307.43,52.8,40,1.1,7.816221846,1.005583797,-44.98377815,0,14-10-2024,2024-10-14 10:00:00,2024-10-14 17:48:58.398647371,2024-10-16 14:48:00,10,10,0,0,2024-10-14,2024-10-16,[],0,,0,0,2,29.84868471201507,62.997622181501725,14.906370660444367,0.17437465468790214,1,29.84868471201507,62.997622181501725,14.906370660444367
7767.0,amazon logistics,electronics,ev van,express,north,clear,217.9,28.31,yes,delayed,2,1224.43,8.8,40,1.15,7.505033652,1.00190617,-1.294966348,0,30-05-2024,2024-05-30 10:00:00,2024-05-30 17:30:18.121148071,2024-05-30 18:48:00,10,10,3,0,2024-05-30,2024-05-30,[],0,,0,0,7,42.99411450037291,64.37380932219888,5.028155959939999,1.16806085481015,0,42.99411450037291,64.37380932219888,5.028155959939999
7768.0,fedex,electronics,ev van,two day,east,clear,172.8,14.18,no,delivered,5,906.54,48.0,40,1.2,6.091778928,0.994686582,-41.90822107,0,05-05-2024,2024-05-05 17:00:00,2024-05-05 23:05:30.404139842,2024-05-07 17:00:00,17,17,6,1,2024-05-05,2024-05-07,[],0,,1,1,3,21.379690945659824,50.17545694013134,10.482476997771492,5.888063523135258,0,21.379690945659824,50.17545694013134,10.482476997771492
7769.0,ekart,electronics,bike,two day,west,clear,233.2,21.14,no,delivered,4,1229.42,52.8,35,1.2,9.126395757,1.002593401,-43.67360424,0,01-12-2024,2024-12-01 17:00:00,2024-12-02 02:07:35.024724318,2024-12-03 21:48:00,17,17,6,1,2024-12-01,2024-12-03,[],0,,1,1,7,33.46911726929551,93.39557361722579,6.652712510706207,2.5607501983071224,0,33.46911726929551,93.39557361722579,6.652712510706207
7770.0,ecom express,furniture,scooter,two day,central,cloudy,88.7,22.72,no,delivered,5,511.66,48.0,40,1.0,3.171422853,0.999849571,-44.82857715,0,05-02-2024,2024-02-05 11:00:00,2024-02-05 14:10:17.122270929,2024-02-07 11:00:00,11,11,0,0,2024-02-05,2024-02-07,[],0,,0,0,5,35.83264168110502,73.2633396117592,9.619310153660074,0.5344798494663544,0,35.83264168110502,73.2633396117592,9.619310153660074
7771.0,ekart,pharmacy,van,standard,east,rainy,287.1,31.75,no,delivered,3,1530.75,52.8,45,1.05,7.911213883,1.002593401,-44.88878612,0,30-04-2024,2024-04-30 16:00:00,2024-04-30 23:54:40.369977738,2024-05-02 20:48:00,16,16,1,0,2024-04-30,2024-05-02,"[""International Worker's Day""]",1,International Worker's Day,0,1,1,34.45671950802623,75.76304598687577,3.2261982754646024,1.2421106374351407,1,34.45671950802623,75.76304598687577,3.2261982754646024
7772.0,delhivery,groceries,truck,two day,central,clear,207.2,24.42,no,delivered,3,1109.26,52.8,50,1.0,5.098714623,0.99343672,-47.70128538,0,23-01-2024,2024-01-23 18:00:00,2024-01-23 23:05:55.372641489,2024-01-25 22:48:00,18,18,1,0,2024-01-23,2024-01-25,"[""Hazarat Ali's Birthday""]",1,Hazarat Ali's Birthday,0,1,2,28.97822136677176,79.97551182104127,10.202365597552898,3.1935543251444614,0,28.97822136677176,79.97551182104127,10.202365597552898
7773.0,shadowfax,electronics,scooter,two day,east,cloudy,201.8,40.03,no,delivered,5,1129.09,52.8,40,1.1,6.995424811,1.002186885,-45.80457519,0,14-05-2024,2024-05-14 12:00:00,2024-05-14 18:59:43.529317915,2024-05-16 16:48:00,12,12,1,0,2024-05-14,2024-05-16,[],0,,0,0,2,28.547792589944255,85.88848059723952,0.9469400546640405,0.43485378635358324,0,28.547792589944255,85.88848059723952,0.9469400546640405
7774.0,ecom express,clothing,van,two day,central,clear,235.8,4.16,no,delivered,5,1191.48,52.8,45,1.1,6.404556422,0.999849571,-46.39544358,0,09-02-2024,2024-02-09 17:00:00,2024-02-09 23:24:16.403117655,2024-02-11 21:48:00,17,17,4,0,2024-02-09,2024-02-11,['Lunar New Year'],1,Lunar New Year,2,1,1,32.220725855436285,77.35591023391291,16.799946675483977,0.4555499112746383,0,32.220725855436285,77.35591023391291,16.799946675483977
7775.0,delhivery,pharmacy,bike,same day,south,clear,3.6,4.78,no,delivered,4,125.34,24.0,35,1.2,0.832647568,0.99343672,-23.16735243,0,20-08-2024,2024-08-20 09:00:00,2024-08-20 09:49:57.531244155,2024-08-21 09:00:00,9,9,1,0,2024-08-20,2024-08-21,[],0,,0,0,1,34.07877243326035,84.29891474719889,12.553192932490598,0.39941662857151655,0,34.07877243326035,84.29891474719889,12.553192932490598
7776.0,amazon logistics,groceries,bike,standard,west,foggy,43.3,27.37,no,delivered,4,298.61,48.0,35,1.2,2.746677101,1.00190617,-45.2533229,0,16-10-2024,2024-10-16 14:00:00,2024-10-16 16:44:48.037563463,2024-10-18 14:00:00,14,14,2,0,2024-10-16,2024-10-18,['Maharishi Valmiki Jayanti'],1,Maharishi Valmiki Jayanti,0,1,1,33.01236718141182,70.19308824632941,18.829808616960058,1.8701474541295402,1,33.01236718141182,70.19308824632941,18.829808616960058
7777.0,amazon logistics,clothing,van,express,south,foggy,172.4,42.26,yes,delayed,3,1038.78,8.0,45,1.1,5.704795844,1.00190617,-2.295204156,0,09-08-2024,2024-08-09 12:00:00,2024-08-09 17:42:17.265038054,2024-08-09 20:00:00,12,12,4,0,2024-08-09,2024-08-09,[],0,,0,0,5,35.200289453966946,66.70738131820197,11.994638288908572,0.05875656725883489,1,35.200289453966946,66.70738131820197,11.994638288908572
7778.0,ecom express,pharmacy,truck,express,north,foggy,182.7,41.77,no,delivered,3,1088.81,8.0,50,1.1,5.487514392,0.999849571,-2.512485608,0,29-06-2024,2024-06-29 10:00:00,2024-06-29 15:29:15.051812618,2024-06-29 18:00:00,10,10,5,1,2024-06-29,2024-06-29,[],0,,1,1,8,24.905650214666323,87.04102583669834,3.6433216846487593,1.7716264571839422,1,24.905650214666323,87.04102583669834,3.6433216846487593
7779.0,dhl,pharmacy,van,express,north,clear,269.2,12.92,yes,delayed,3,1434.76,8.8,45,1.15,7.742505193,0.998811829,-1.057494807,0,24-06-2024,2024-06-24 09:00:00,2024-06-24 16:44:33.018694483,2024-06-24 17:48:00,9,9,0,0,2024-06-24,2024-06-24,[],0,,0,0,3,28.861145104381826,88.93897358780583,9.681015194343868,3.4901688185894875,0,28.861145104381826,88.93897358780583,9.681015194343868
7780.0,ekart,furniture,van,express,east,rainy,160.1,38.42,yes,delayed,3,965.76,8.0,45,1.1,5.322563394,1.002593401,-2.677436606,0,26-04-2024,2024-04-26 11:00:00,2024-04-26 16:19:21.228217647,2024-04-26 19:00:00,11,11,4,0,2024-04-26,2024-04-26,[],0,,0,0,3,25.29992033938123,56.20130014041202,13.293908536483254,3.052512499829342,1,25.29992033938123,56.20130014041202,13.293908536483254
7781.0,fedex,automobile parts,van,two day,north,rainy,81.2,17.5,no,delivered,4,458.5,48.0,45,1.1,2.904374299,0.994686582,-45.0956257,0,12-07-2024,2024-07-12 15:00:00,2024-07-12 17:54:15.747475111,2024-07-14 15:00:00,15,15,4,0,2024-07-12,2024-07-14,[],0,,2,1,5,28.069436119569293,74.41970841320276,7.484466830305578,2.1982125902188843,1,28.069436119569293,74.41970841320276,7.484466830305578
7782.0,blue dart,fragile items,truck,express,west,cloudy,147.3,28.2,yes,delayed,3,871.1,8.0,50,1.05,4.21447911,1.000945045,-3.78552089,0,27-10-2024,2024-10-27 12:00:00,2024-10-27 16:12:52.124795532,2024-10-27 20:00:00,12,12,6,1,2024-10-27,2024-10-27,[],0,,1,1,4,35.07610445907153,80.76390937187718,11.052993606871597,0.4956214841778061,0,35.07610445907153,80.76390937187718,11.052993606871597
7783.0,amazon logistics,electronics,ev bike,express,north,cloudy,95.3,4.56,yes,delayed,2,540.18,8.0,30,1.2,4.530058633,1.00190617,-3.469941367,0,27-05-2024,2024-05-27 08:00:00,2024-05-27 12:31:48.211079354,2024-05-27 16:00:00,8,8,0,0,2024-05-27,2024-05-27,[],0,,0,0,4,30.539919603626146,53.761943148438505,3.253770222463983,3.3901791759382522,0,30.539919603626146,53.761943148438505,3.253770222463983
7784.0,shadowfax,automobile parts,truck,express,central,rainy,204.4,17.7,yes,delayed,3,1125.1,8.8,50,1.1,5.448088347,1.002186885,-3.351911653,0,03-03-2024,2024-03-03 08:00:00,2024-03-03 13:26:53.118048591,2024-03-03 16:48:00,8,8,6,1,2024-03-03,2024-03-03,[],0,,1,1,3,43.03429581574885,91.83185675342382,15.542483168376943,6.314873288329779,1,43.03429581574885,91.83185675342382,15.542483168376943
7785.0,fedex,electronics,bike,same day,south,cloudy,184.0,46.14,yes,failed,1,1158.42,24.0,35,1.15,7.641116958,0.994686582,-16.35888304,0,26-09-2024,2024-09-26 13:00:00,2024-09-26 20:38:28.021047468,2024-09-27 13:00:00,13,13,3,0,2024-09-26,2024-09-27,[],0,,0,0,4,30.967031835948585,73.4049397722709,18.190599378721082,0.40614841225230525,0,30.967031835948585,73.4049397722709,18.190599378721082
7786.0,fedex,furniture,bike,express,east,cloudy,57.6,31.69,yes,delayed,2,433.07,8.0,35,1.1,3.041220121,0.994686582,-4.958779879,0,02-05-2024,2024-05-02 12:00:00,2024-05-02 15:02:28.392435078,2024-05-02 20:00:00,12,12,3,0,2024-05-02,2024-05-02,[],0,,0,0,1,30.298459402898683,79.04558377925385,6.29753156461973,4.82319913036188,0,30.298459402898683,79.04558377925385,6.29753156461973
7787.0,xpressbees,automobile parts,van,two day,west,cloudy,112.0,16.74,no,delivered,3,610.22,48.0,45,1.15,3.843584846,1.005583797,-44.15641515,0,22-12-2024,2024-12-22 18:00:00,2024-12-22 21:50:36.905444318,2024-12-24 18:00:00,18,18,6,1,2024-12-22,2024-12-24,['Christmas Eve'],1,Christmas Eve,1,1,1,30.530914597201082,58.02092366406592,15.86662776771117,3.834494193699975,0,30.530914597201082,58.02092366406592,15.86662776771117
7788.0,fedex,automobile parts,scooter,two day,west,rainy,203.4,18.47,no,delivered,3,1072.41,52.8,40,1.15,6.811176051,0.994686582,-45.98882395,0,09-12-2024,2024-12-09 11:00:00,2024-12-09 17:48:40.233784618,2024-12-11 15:48:00,11,11,0,0,2024-12-09,2024-12-11,[],0,,0,0,12,26.81095653570032,61.899561047994226,1.8389105354780932,7.753323414270754,1,26.81095653570032,61.899561047994226,1.8389105354780932
7789.0,amazon logistics,electronics,truck,express,central,rainy,283.3,2.44,no,delivered,4,1473.82,8.8,50,1.1,6.849311112,1.00190617,-1.950688888,0,08-01-2024,2024-01-08 12:00:00,2024-01-08 18:50:57.520001940,2024-01-08 20:48:00,12,12,0,0,2024-01-08,2024-01-08,[],0,,0,0,5,29.710816938112032,55.44505475065411,4.934089805420281,0.7691958933133901,1,29.710816938112032,55.44505475065411,4.934089805420281
7790.0,ecom express,electronics,ev bike,express,central,cloudy,119.3,12.04,yes,delayed,3,682.62,8.0,30,1.05,4.952594872,0.999849571,-3.047405128,0,06-02-2024,2024-02-06 09:00:00,2024-02-06 13:57:09.341539610,2024-02-06 17:00:00,9,9,1,0,2024-02-06,2024-02-06,[],0,,0,0,4,35.63894013555823,61.879942483425,9.237401329108563,5.438370269151761,0,35.63894013555823,61.879942483425,9.237401329108563
7791.0,ecom express,documents,scooter,two day,south,cloudy,216.9,33.81,no,delivered,5,1185.93,52.8,40,1.15,7.587363466,0.999849571,-45.21263653,0,11-09-2024,2024-09-11 12:00:00,2024-09-11 19:35:14.508477117,2024-09-13 16:48:00,12,12,2,0,2024-09-11,2024-09-13,[],0,,0,0,4,30.56985334063886,72.15785443813094,7.728142482590181,0.39572653391529644,0,30.56985334063886,72.15785443813094,7.728142482590181
7792.0,shadowfax,documents,van,two day,west,stormy,127.1,8.93,no,delivered,5,662.29,48.0,45,1.2,4.212846242,1.002186885,-43.78715376,0,15-12-2024,2024-12-15 17:00:00,2024-12-15 21:12:46.246470332,2024-12-17 17:00:00,17,17,6,1,2024-12-15,2024-12-17,[],0,,1,1,6,26.03270135058264,87.51333197557832,12.392515717854998,0.38517270787007724,1,26.03270135058264,87.51333197557832,12.392515717854998
7793.0,xpressbees,documents,scooter,two day,west,cloudy,114.8,5.0,no,delivered,4,589.0,48.0,40,1.15,4.012782141,1.005583797,-43.98721786,0,22-12-2024,2024-12-22 17:00:00,2024-12-22 21:00:46.015706311,2024-12-24 17:00:00,17,17,6,1,2024-12-22,2024-12-24,['Christmas Eve'],1,Christmas Eve,1,1,1,25.374576897606822,74.01755367591636,11.25969991984346,0.22631185208135868,0,25.374576897606822,74.01755367591636,11.25969991984346
7794.0,ekart,groceries,van,standard,west,cloudy,190.3,27.77,no,delivered,3,1034.81,48.0,45,1.2,6.357591806,1.002593401,-41.64240819,0,30-11-2024,2024-11-30 12:00:00,2024-11-30 18:21:27.330500876,2024-12-02 12:00:00,12,12,5,1,2024-11-30,2024-12-02,[],0,,2,1,6,27.748990541670782,61.00086192039932,1.74543970083763,1.1164358646694215,0,27.748990541670782,61.00086192039932,1.74543970083763
7795.0,delhivery,documents,van,standard,south,foggy,288.2,24.46,no,delivered,4,1514.38,52.8,45,1.1,8.079629676,0.99343672,-44.72037032,0,28-08-2024,2024-08-28 12:00:00,2024-08-28 20:04:46.666832692,2024-08-30 16:48:00,12,12,2,0,2024-08-28,2024-08-30,[],0,,0,0,2,30.3693171720544,52.00794837008276,2.633888117740122,0.024514380116074673,1,30.3693171720544,52.00794837008276,2.633888117740122
7796.0,dhl,pharmacy,bike,same day,central,clear,97.2,2.45,no,delivered,5,593.35,24.0,35,1.1,3.654409914,0.998811829,-20.34559009,0,28-01-2024,2024-01-28 13:00:00,2024-01-28 16:39:15.875691073,2024-01-29 13:00:00,13,13,6,1,2024-01-28,2024-01-29,[],0,,1,1,2,35.96793267738131,77.9886426158152,1.0342325472218161,0.9604116549836342,0,35.96793267738131,77.9886426158152,1.0342325472218161
7797.0,amazon logistics,fragile items,truck,express,south,cloudy,133.7,48.13,yes,delayed,3,862.89,8.0,50,1.15,4.766157822,1.00190617,-3.233842178,0,07-08-2024,2024-08-07 08:00:00,2024-08-07 12:45:58.168159588,2024-08-07 16:00:00,8,8,2,0,2024-08-07,2024-08-07,[],0,,0,0,3,23.297556793167814,68.90719538149916,19.05213432324384,1.9666040540269951,0,23.297556793167814,68.90719538149916,19.05213432324384
7798.0,blue dart,furniture,scooter,express,west,clear,17.1,38.35,no,delivered,3,250.55,8.0,40,1.05,1.780906447,1.000945045,-6.219093553,0,23-10-2024,2024-10-23 10:00:00,2024-10-23 11:46:51.263208483,2024-10-23 18:00:00,10,10,2,0,2024-10-23,2024-10-23,[],0,,0,0,3,28.40086861055622,94.29592400676816,12.906884889691714,0.16298730276312107,0,28.40086861055622,94.29592400676816,12.906884889691714
7799.0,fedex,documents,ev bike,standard,central,clear,189.2,32.32,no,delivered,3,1042.96,48.0,30,1.2,8.896158489,0.994686582,-39.10384151,0,24-02-2024,2024-02-24 15:00:00,2024-02-24 23:53:46.170562189,2024-02-26 15:00:00,15,15,5,1,2024-02-24,2024-02-26,['Guru Ravidas Jayanti'],1,Guru Ravidas Jayanti,2,1,0,30.721550097175395,85.08919484352617,17.11168790838031,3.4127229497702314,0,30.721550097175395,85.08919484352617,17.11168790838031
7800.0,blue dart,pharmacy,ev bike,two day,north,clear,113.2,25.06,no,delivered,3,641.18,48.0,30,1.0,4.77904548,1.000945045,-43.22095452,0,04-06-2024,2024-06-04 15:00:00,2024-06-04 19:46:44.563727290,2024-06-06 15:00:00,15,15,1,0,2024-06-04,2024-06-06,[],0,,0,0,12,20.831471161852825,86.37632686730163,10.825277648540364,0.6926577312785687,0,20.831471161852825,86.37632686730163,10.825277648540364
7801.0,dhl,pharmacy,scooter,standard,east,clear,36.8,31.45,no,delivered,4,278.35,48.0,40,1.1,2.251221982,0.998811829,-45.74877802,0,07-04-2024,2024-04-07 10:00:00,2024-04-07 12:15:04.399134004,2024-04-09 10:00:00,10,10,6,1,2024-04-07,2024-04-09,['Gudi Padwa'],1,Gudi Padwa,1,1,2,25.83200858516797,50.55057602961786,3.8767637455771786,0.09513845623359801,0,25.83200858516797,50.55057602961786,3.8767637455771786
